date,EUR,GBP,AUD,NZD,JPY,CAD,CHF,SEK,NOK
2022-04-30,1.0504201650619507,1.2463854551315308,0.710883617401123,0.6493085026741028,0.007644616771824473,0.7809693391204788,1.0291242018593434,0.1011808790972753,0.10625298862369845
2022-05-31,1.0773539543151855,1.2647020816802979,0.7195202112197876,0.6558279991149902,0.007825706087992384,0.7901890278129581,1.0435907669064877,0.10260145555325721,0.10634711901839546
2022-06-30,1.04465913772583,1.2131799459457397,0.6880465745925903,0.6225099563598633,0.007321233532223716,0.776198669509808,1.0480202872426896,0.09786478894376967,0.10115928726894834
2022-07-31,1.0192328691482544,1.2173447608947754,0.7000839710235596,0.6295682787895203,0.007440642100528143,0.7808230067325744,1.0477567851636003,0.09799272000037382,0.10277080791406258
2022-08-31,1.0025062561035156,1.1659767627716064,0.6857398152351379,0.6132185459136963,0.007208038740568568,0.7639711526166757,1.0267783931446335,0.09372897172870714,0.10196164458581583
2022-09-30,0.9829555749893188,1.1169440746307373,0.6512998938560486,0.5742308497428894,0.006923721373461111,0.7312881647130739,1.0257146789148437,0.08978925672557134,0.09366891381324728
2022-10-31,0.9955002665519714,1.159595012664795,0.6401310563087463,0.5801911354064941,0.00676535074249456,0.7348564234218244,1.0036029222014065,0.09119228157857226,0.09693566822430424
2022-11-30,1.0324499607086182,1.1946860551834106,0.668408989906311,0.6196900010108948,0.007207467189395732,0.7361818381272077,1.0478775241378169,0.09439260354100092,0.09992455456747906
2022-12-31,1.066075325012207,1.2056326866149902,0.6766000390052795,0.6345902681350708,0.007523548686725407,0.7378984367151931,1.0835997032588436,0.0956736386723779,0.10121774901477913
2023-01-31,1.0850694179534912,1.2353609800338745,0.7058099508285522,0.6468890905380249,0.007664068317983991,0.747171965802526,1.08075396321812,0.09620749732845134,0.10022992425900709
2023-02-28,1.0611205101013184,1.2061562538146973,0.6743001937866211,0.6164202094078064,0.007335842119101991,0.7367025518201241,1.0688328542642838,0.09626306950718073,0.09676232815896182
2023-03-31,1.0904649496078491,1.2387275695800781,0.6716818809509277,0.6269789338111877,0.0075074509182182034,0.7395410311494534,1.0948345383514746,0.09658569224216575,0.09620454034169082
2023-04-30,1.1032048463821411,1.249750018119812,0.6630398035049438,0.6146394610404968,0.007473729730518764,0.735310352021409,1.1187183841265527,0.09726159580750816,0.09426919027870552
2023-05-31,1.073306918144226,1.241187572479248,0.6517800092697144,0.6046789884567261,0.00715348479693462,0.735310352021409,1.1039964855763733,0.09205704085236623,0.08943184150056521
2023-06-30,1.0868029594421387,1.2614636421203613,0.6619710922241211,0.606678307056427,0.00690703141615855,0.7547169539715406,1.1121738545923499,0.09208654119917582,0.09260442345935865
2023-07-31,1.1024264097213745,1.2853965759277344,0.6660805344581604,0.6160100698471069,0.0071043921568967544,0.7546600569426571,1.1496631503612857,0.0949893123254126,0.09814312807821604
2023-08-31,1.0932546854019165,1.271179437637329,0.6478782296180725,0.5952983498573303,0.006844673862820771,0.7388088653808672,1.1388094995187765,0.09230235655440075,0.09437015926746345
2023-09-30,1.0562450885772705,1.2204796075820923,0.6427974700927734,0.5964398384094238,0.0066962639024415165,0.7412349007972115,1.0931829190690165,0.09156402371882093,0.0932429586883156
2023-10-31,1.061503529548645,1.2165746688842773,0.637100100517273,0.584030270576477,0.006706413683474384,0.7231390303846376,1.1085737431243643,0.08975226660474195,0.0897882110843626
2023-11-30,1.0973695516586304,1.2696397304534912,0.6619009971618652,0.6155892014503479,0.006800916695827091,0.7358243468628769,1.145055671361719,0.09662330405449363,0.09387705441332078
2023-12-31,1.1068191528320312,1.2733986377716064,0.6826302409172058,0.6334887742996216,0.0070706360163111425,0.755880741332984,1.1857332478728706,0.10028993502524904,0.09822864021508498
2024-01-31,1.08433997631073,1.269551157951355,0.659480094909668,0.613180935382843,0.006785687475894274,0.7461739784726442,1.1602812828090603,0.09610441030905158,0.09581049299674688
2024-02-29,1.0838816165924072,1.2663036584854126,0.6494700312614441,0.6097100377082825,0.006637637804717974,0.7365125812218883,1.1380319240401113,0.0967899630037144,0.09442442779657274
2024-03-31,1.0794472694396973,1.26262629032135,0.6516780853271484,0.5974700450897217,0.006603275118058128,0.7387706718380388,1.10979169364984,0.09356584880783352,0.0922458165353575
