date,longs,shorts,carry_gross,carry_net,turnover,bm_gross,bm_net,exposure,cond_gross,cond_cost,cond_net
2015-12-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.024154753580618,-0.024154753580618,0.0,0.0034199008099988,0.0034199008099988,0.0,-0.0,0.0,-0.0
2016-01-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0041937077986067,-0.0041937077986067,0.0,-0.0164745697903974,-0.0164745697903974,1.0,-0.0041937077986067,0.0,-0.0041937077986067
2016-02-29,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.00177911067886,0.00177911067886,0.0,0.0065927586993567,0.0065927586993567,0.0,0.0,0.0,0.0
2016-03-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.015590716812103,0.015590716812103,0.0,0.0471437534175377,0.0471437534175377,1.0,0.015590716812103,0.0,0.015590716812103
2016-04-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.007436094747224,0.007436094747224,0.0,0.0108234259277143,0.0108234259277143,1.0,0.007436094747224,0.0,0.007436094747224
2016-05-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0060239811516704,-0.0060239811516704,0.0,-0.0326265574067757,-0.0326265574067757,1.0,-0.0060239811516704,0.0,-0.0060239811516704
2016-06-30,"BRL,COP,IDR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0271833289825681,0.0271433289825681,0.1,0.0183687567990296,0.0183687567990296,0.0,0.0,0.0,0.0
2016-07-31,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.002912577723444,0.002872577723444,0.1,-0.0041734827681802,-0.0041734827681802,1.0,0.002912577723444,4.0000000000000105e-05,0.002872577723444
2016-08-31,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0050084227493659,0.0050084227493659,0.0,0.0060000015005215,0.0060000015005215,1.0,0.0050084227493659,0.0,0.0050084227493659
2016-09-30,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0044445223587343,0.0044445223587343,0.0,0.0072903954068797,0.0072903954068797,1.0,0.0044445223587343,0.0,0.0044445223587343
2016-10-31,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0136842864788239,0.0136842864788239,0.0,-0.0181446588808427,-0.0181446588808427,1.0,0.0136842864788239,0.0,0.0136842864788239
2016-11-30,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0027376988828256,-0.0027376988828256,0.0,-0.0300663730580422,-0.0300663730580422,0.0,-0.0,0.0,-0.0
2016-12-31,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0174961455826938,0.0174961455826938,0.0,-0.0027920513909186,-0.0027920513909186,0.0,0.0,0.0,0.0
2017-01-31,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0066935313599739,-0.0066935313599739,0.0,0.016406793973812,0.016406793973812,1.0,-0.0066935313599739,0.0,-0.0066935313599739
2017-02-28,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0200836538074975,0.0200836538074975,0.0,0.0043144156983258,0.0043144156983258,1.0,0.0200836538074975,0.0,0.0200836538074975
2017-03-31,"BRL,COP,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0015568239395875,-0.0015568239395875,0.0,0.0045257295101784,0.0045257295101784,1.0,-0.0015568239395875,0.0,-0.0015568239395875
2017-04-30,"BRL,COP,MXN,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0041717431394404,-0.0042117431394404,0.1,0.0022633101384975,0.0022633101384975,1.0,-0.0041717431394404,4.0000000000000105e-05,-0.0042117431394404
2017-05-31,"BRL,COP,MXN,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.006257566363035,-0.006257566363035,0.0,0.0118499200586314,0.0118499200586314,0.0,-0.0,0.0,-0.0
2017-06-30,"BRL,INR,MXN,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0036933197242432,-0.0037333197242432,0.1,0.0106662092931477,0.0106662092931477,1.0,-0.0036933197242432,3.999999999999967e-05,-0.0037333197242432
2017-07-31,"BRL,INR,MXN,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0006049301840698,-0.0006049301840698,0.0,0.0198013005928869,0.0198013005928869,1.0,-0.0006049301840698,0.0,-0.0006049301840698
2017-08-31,"BRL,INR,MXN,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0009799484765319,0.0009799484765319,0.0,0.0024763835644251,0.0024763835644251,1.0,0.0009799484765319,0.0,0.0009799484765319
2017-09-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0039886866885493,-0.0040286866885493,0.1,-0.0083229766140583,-0.0083229766140583,1.0,-0.0039886866885493,4.0000000000000105e-05,-0.0040286866885493
2017-10-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0078245816457925,-0.0078245816457925,0.0,-0.0161901136687192,-0.0161901136687192,1.0,-0.0078245816457925,0.0,-0.0078245816457925
2017-11-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0022458406262099,0.0022458406262099,0.0,0.0086539130697409,0.0086539130697409,1.0,0.0022458406262099,0.0,0.0022458406262099
2017-12-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.007722562921586,0.007722562921586,0.0,0.0115945664970061,0.0115945664970061,1.0,0.007722562921586,0.0,0.007722562921586
2018-01-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0009543793795631,-0.0009543793795631,0.0,0.031631790403182,0.031631790403182,1.0,-0.0009543793795631,0.0,-0.0009543793795631
2018-02-28,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0058876378143675,0.0058876378143675,0.0,-0.013627891395684,-0.013627891395684,1.0,0.0058876378143675,0.0,0.0058876378143675
2018-03-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0027850219951494,0.0027850219951494,0.0,-0.0004673261346924,-0.0004673261346924,1.0,0.0027850219951494,0.0,0.0027850219951494
2018-04-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",3.893117009572469e-05,3.893117009572469e-05,0.0,-0.0176989714115554,-0.0176989714115554,1.0,3.893117009572469e-05,0.0,3.893117009572469e-05
2018-05-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0174807597939027,-0.0174807597939027,0.0,-0.0274931814721098,-0.0274931814721098,1.0,-0.0174807597939027,0.0,-0.0174807597939027
2018-06-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0058428862406777,-0.0058428862406777,0.0,-0.0244322697679574,-0.0244322697679574,1.0,-0.0058428862406777,0.0,-0.0058428862406777
2018-07-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0078660759554926,0.0078660759554926,0.0,0.0137719482353457,0.0137719482353457,1.0,0.0078660759554926,0.0,0.0078660759554926
2018-08-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0501601244159082,-0.0501601244159082,0.0,-0.0324610408578812,-0.0324610408578812,0.0,-0.0,0.0,-0.0
2018-09-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0231993556025916,0.0231993556025916,0.0,0.0099046845496857,0.0099046845496857,1.0,0.0231993556025916,0.0,0.0231993556025916
2018-10-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0232524471698902,0.0232524471698902,0.0,-0.0171126746542033,-0.0171126746542033,1.0,0.0232524471698902,0.0,0.0232524471698902
2018-11-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0155324053065514,0.0155324053065514,0.0,0.0152721858576011,0.0152721858576011,1.0,0.0155324053065514,0.0,0.0155324053065514
2018-12-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0044780852484815,-0.0044780852484815,0.0,-0.005523110372849,-0.005523110372849,1.0,-0.0044780852484815,0.0,-0.0044780852484815
2019-01-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0170315402183111,0.0170315402183111,0.0,0.0212300750274144,0.0212300750274144,1.0,0.0170315402183111,0.0,0.0170315402183111
2019-02-28,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0015366010636319,0.0015366010636319,0.0,-0.0053652237615203,-0.0053652237615203,1.0,0.0015366010636319,0.0,0.0015366010636319
2019-03-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0067363867453035,-0.0067363867453035,0.0,-0.0168631694092739,-0.0168631694092739,1.0,-0.0067363867453035,0.0,-0.0067363867453035
2019-04-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0059474885928128,0.0059474885928128,0.0,-0.006886895554462,-0.006886895554462,1.0,0.0059474885928128,0.0,0.0059474885928128
2019-05-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0041135271089001,-0.0041135271089001,0.0,-0.0110833782251708,-0.0110833782251708,1.0,-0.0041135271089001,0.0,-0.0041135271089001
2019-06-30,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0068785025516561,0.0068785025516561,0.0,0.0272167349810075,0.0272167349810075,1.0,0.0068785025516561,0.0,0.0068785025516561
2019-07-31,"BRL,IDR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0150520788496818,0.0150120788496818,0.1,-0.0108630104061872,-0.0108630104061872,1.0,0.0150520788496818,4.0000000000000105e-05,0.0150120788496818
2019-08-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0245008344780912,-0.0245408344780912,0.1,-0.0250901873190063,-0.0250901873190063,1.0,-0.0245008344780912,3.999999999999837e-05,-0.0245408344780912
2019-09-30,"BRL,IDR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0127299718435727,0.0126899718435727,0.1,0.0015891680769297,0.0015891680769297,1.0,0.0127299718435727,3.999999999999837e-05,0.0126899718435727
2019-10-31,"BRL,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0091807393419199,0.0091407393419199,0.1,0.0144937383873155,0.0144937383873155,1.0,0.0091807393419199,4.0000000000000105e-05,0.0091407393419199
2019-11-30,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0030596470013609,0.0030196470013609,0.1,-0.0129797982578359,-0.0129797982578359,1.0,0.0030596470013609,4.0000000000000105e-05,0.0030196470013609
2019-12-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0006897842355332,-0.0006897842355332,0.0,0.0261794754804821,0.0261794754804821,1.0,-0.0006897842355332,0.0,-0.0006897842355332
2020-01-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0049714934650726,0.0049714934650726,0.0,-0.0207895860872109,-0.0207895860872109,1.0,0.0049714934650726,0.0,0.0049714934650726
2020-02-29,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0127688646228392,-0.0127688646228392,0.0,-0.0180203342252825,-0.0180203342252825,1.0,-0.0127688646228392,0.0,-0.0127688646228392
2020-03-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",-0.0476161937943095,-0.0476161937943095,0.0,-0.0578380965811135,-0.0578380965811135,0.0,-0.0,0.0,-0.0
2020-04-30,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,GBP,JPY,SEK",0.00246356697577,0.00242356697577,0.1,0.008352930136211,0.008352930136211,0.0,0.0,0.0,0.0
2020-05-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,ILS,JPY,SEK",0.0121481731694194,0.0121081731694194,0.1,0.0179373524571316,0.0179373524571316,0.0,0.0,0.0,0.0
2020-06-30,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",-0.0038823746713574,-0.0039223746713574,0.1,0.0107434641166136,0.0107434641166136,0.0,-0.0,0.0,-0.0
2020-07-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",-0.0181513004326898,-0.0181513004326898,0.0,0.0383411613731206,0.0383411613731206,1.0,-0.0181513004326898,0.0,-0.0181513004326898
2020-08-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",-0.0030719084407237,-0.0030719084407237,0.0,0.0029331606943224,0.0029331606943224,1.0,-0.0030719084407237,0.0,-0.0030719084407237
2020-09-30,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.0020193008291519,0.0020193008291519,0.0,-0.0269291981184184,-0.0269291981184184,1.0,0.0020193008291519,0.0,0.0020193008291519
2020-10-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.004397364813388,0.004397364813388,0.0,0.0008062025038231,0.0008062025038231,1.0,0.004397364813388,0.0,0.004397364813388
2020-11-30,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.0110344705654245,0.0110344705654245,0.0,0.0415667598164128,0.0415667598164128,1.0,0.0110344705654245,0.0,0.0110344705654245
2020-12-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.0027826624844465,0.0027826624844465,0.0,0.027226341462984,0.027226341462984,1.0,0.0027826624844465,0.0,0.0027826624844465
2021-01-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.0038952420170099,0.0038952420170099,0.0,-0.0123237976140758,-0.0123237976140758,0.0,0.0,0.0,0.0
2021-02-28,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.0019966800680481,0.0019966800680481,0.0,0.0005562954522906,0.0005562954522906,1.0,0.0019966800680481,0.0,0.0019966800680481
2021-03-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.004459153874777,0.004459153874777,0.0,-0.02963126741231,-0.02963126741231,0.0,0.0,0.0,0.0
2021-04-30,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",-0.0050283192819389,-0.0050283192819389,0.0,0.0284263011281977,0.0284263011281977,1.0,-0.0050283192819389,0.0,-0.0050283192819389
2021-05-31,"IDR,INR,MXN,TRY,ZAR","CHF,EUR,JPY,NOK,SEK",0.006975901298971,0.006975901298971,0.0,0.0057767564880526,0.0057767564880526,1.0,0.006975901298971,0.0,0.006975901298971
2021-06-30,"BRL,IDR,INR,MXN,TRY","CHF,EUR,JPY,NOK,SEK",0.0124638484581436,0.0124238484581436,0.1,-0.017849586229928,-0.017849586229928,1.0,0.0124638484581436,4.0000000000000105e-05,0.0124238484581436
2021-07-31,"BRL,IDR,INR,MXN,TRY","CHF,EUR,JPY,NOK,SEK",0.0045380744385053,0.0045380744385053,0.0,-0.0062284357951844,-0.0062284357951844,1.0,0.0045380744385053,0.0,0.0045380744385053
2021-08-31,"BRL,IDR,INR,MXN,TRY","CHF,EUR,JPY,NOK,SEK",0.00505171682424,0.00505171682424,0.0,-0.0042841733215041,-0.0042841733215041,1.0,0.00505171682424,0.0,0.00505171682424
2021-09-30,"BRL,IDR,INR,MXN,TRY","CHF,EUR,JPY,NOK,SEK",-0.0021792281767169,-0.0021792281767169,0.0,-0.0223003835815988,-0.0223003835815988,1.0,-0.0021792281767169,0.0,-0.0021792281767169
2021-10-31,"BRL,INR,MXN,TRY,ZAR","AUD,CHF,EUR,JPY,SEK",-0.0173158532218743,-0.0173958532218743,0.2,0.0106986394658899,0.0106986394658899,1.0,-0.0173158532218743,8.000000000000021e-05,-0.0173958532218743
2021-11-30,"BRL,IDR,INR,MXN,TRY","AUD,CHF,EUR,JPY,SEK",-0.0124288068334662,-0.0124688068334662,0.1,-0.040788222328907,-0.040788222328907,0.0,-0.0,0.0,-0.0
2021-12-31,"BRL,INR,MXN,TRY,ZAR","AUD,CHF,EUR,JPY,SEK",0.0054690387552371,0.0054290387552371,0.1,0.0062130653139982,0.0062130653139982,0.0,0.0,0.0,0.0
2022-01-31,"BRL,CLP,INR,MXN,TRY","AUD,CHF,EUR,JPY,SEK",0.0211648894022629,0.0211248894022629,0.1,-0.0044080437762004,-0.0044080437762004,1.0,0.0211648894022629,3.999999999999837e-05,0.0211248894022629
2022-02-28,"BRL,CLP,INR,MXN,TRY","AUD,CHF,EUR,JPY,SEK",0.0028997323205277,0.0028997323205277,0.0,0.0021791627481011,0.0021791627481011,1.0,0.0028997323205277,0.0,0.0028997323205277
2022-03-31,"BRL,CLP,CZK,MXN,TRY","AUD,CHF,EUR,JPY,SEK",0.010850193742314,0.010810193742314,0.1,0.0106261340685796,0.0106261340685796,1.0,0.010850193742314,4.0000000000000105e-05,0.010810193742314
2022-04-30,"BRL,CLP,CZK,MXN,TRY","AUD,CHF,EUR,JPY,SEK",0.0111967772500443,0.0111967772500443,0.0,-0.0508145091385117,-0.0508145091385117,1.0,0.0111967772500443,0.0,0.0111967772500443
2022-05-31,"BRL,CLP,HUF,MXN,TRY","AUD,CHF,EUR,JPY,SEK",-0.0041034607570404,-0.0041434607570404,0.1,0.0123189084153153,0.0123189084153153,1.0,-0.0041034607570404,4.0000000000000105e-05,-0.0041434607570404
2022-06-30,"BRL,CLP,COP,MXN,TRY","AUD,CHF,EUR,JPY,SEK",-0.0053652007153454,-0.0054052007153454,0.1,-0.0403786701063882,-0.0403786701063882,1.0,-0.0053652007153454,4.0000000000000105e-05,-0.0054052007153454
2022-07-31,"BRL,CLP,HUF,MXN,TRY","CHF,EUR,JPY,SEK,THB",-0.0027048140834255,-0.0027848140834255,0.2,-0.0107327225631123,-0.0107327225631123,0.0,-0.0,0.0,-0.0
2022-08-31,"BRL,CLP,HUF,MXN,TRY","CHF,EUR,JPY,SEK,THB",0.0176202508871095,0.0176202508871095,0.0,-0.0118604987354784,-0.0118604987354784,1.0,0.0176202508871095,0.0,0.0176202508871095
2022-09-30,"BRL,CLP,COP,HUF,TRY","CHF,EUR,JPY,SEK,THB",-0.0049012693555678,-0.0049412693555678,0.1,-0.0406212512845817,-0.0406212512845817,1.0,-0.0049012693555678,4.0000000000000105e-05,-0.0049412693555678
2022-10-31,"BRL,CLP,COP,HUF,TRY","CHF,EUR,JPY,SEK,THB",0.0074056511914585,0.0074056511914585,0.0,0.0055947495033654,0.0055947495033654,1.0,0.0074056511914585,0.0,0.0074056511914585
2022-11-30,"BRL,CLP,COP,HUF,TRY","CHF,EUR,JPY,SEK,THB",-0.0101634868098128,-0.0101634868098128,0.0,0.0351816590924643,0.0351816590924643,1.0,-0.0101634868098128,0.0,-0.0101634868098128
2022-12-31,"BRL,CLP,COP,HUF,MXN","CHF,EUR,JPY,SEK,THB",-0.0026475966133456,-0.0026875966133456,0.1,0.0167676653695321,0.0167676653695321,1.0,-0.0026475966133456,4.0000000000000105e-05,-0.0026875966133456
2023-01-31,"BRL,CLP,COP,HUF,MXN","CHF,EUR,JPY,SEK,THB",0.0177680675663571,0.0177680675663571,0.0,0.0226333488829225,0.0226333488829225,1.0,0.0177680675663571,0.0,0.0177680675663571
2023-02-28,"BRL,CLP,COP,HUF,MXN","CHF,EUR,JPY,SEK,THB",0.0129714158661771,0.0129714158661771,0.0,-0.0255404134813604,-0.0255404134813604,1.0,0.0129714158661771,0.0,0.0129714158661771
2023-03-31,"BRL,CLP,COP,HUF,MXN","CHF,EUR,JPY,NOK,THB",0.0093268716653973,0.0092868716653973,0.1,0.019046936195712,0.019046936195712,1.0,0.0093268716653973,4.0000000000000105e-05,0.0092868716653973
2023-04-30,"BRL,CLP,COP,HUF,MXN","CHF,JPY,NOK,SEK,THB",0.0075948976016962,0.0075548976016962,0.1,8.477442847275363e-05,8.477442847275363e-05,1.0,0.0075948976016962,3.999999999999924e-05,0.0075548976016962
2023-05-31,"BRL,CLP,COP,HUF,MXN","CHF,JPY,NOK,SEK,THB",0.0270822275573804,0.0270822275573804,0.0,-0.0184819062205196,-0.0184819062205196,1.0,0.0270822275573804,0.0,0.0270822275573804
2023-06-30,"BRL,CLP,COP,HUF,MXN","CHF,JPY,KRW,NOK,THB",0.0197993464320491,0.0197593464320491,0.1,0.0044574848587446,0.0044574848587446,1.0,0.0197993464320491,4.000000000000184e-05,0.0197593464320491
2023-07-31,"BRL,CLP,COP,HUF,TRY","CHF,JPY,KRW,SEK,THB",-0.0118696123094238,-0.0119496123094238,0.2,0.0174340238925519,0.0174340238925519,1.0,-0.0118696123094238,7.999999999999848e-05,-0.0119496123094238
2023-08-31,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.0112926655437749,0.0112526655437749,0.1,-0.0216537282306236,-0.0216537282306236,1.0,0.0112926655437749,4.0000000000000105e-05,0.0112526655437749
2023-09-30,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.0025636968435746,0.0025636968435746,0.0,-0.0256612269045574,-0.0256612269045574,1.0,0.0025636968435746,0.0,0.0025636968435746
2023-10-31,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.0016019327311621,0.0016019327311621,0.0,-0.004817858183099,-0.004817858183099,1.0,0.0016019327311621,0.0,0.0016019327311621
2023-11-30,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",-0.0026611616923408,-0.0026611616923408,0.0,0.0355287260881624,0.0355287260881624,1.0,-0.0026611616923408,0.0,-0.0026611616923408
2023-12-31,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",-0.00379218343083,-0.00379218343083,0.0,0.0136876762140303,0.0136876762140303,1.0,-0.00379218343083,0.0,-0.00379218343083
2024-01-31,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.0135992704977342,0.0135992704977342,0.0,-0.0234418137730981,-0.0234418137730981,1.0,0.0135992704977342,0.0,0.0135992704977342
2024-02-29,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.0075597848123357,0.0075597848123357,0.0,-0.0084286406733932,-0.0084286406733932,1.0,0.0075597848123357,0.0,0.0075597848123357
2024-03-31,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.014393767611856,0.014393767611856,0.0,-0.0066314002210276,-0.0066314002210276,1.0,0.014393767611856,0.0,0.014393767611856
2024-04-30,"BRL,COP,HUF,MXN,TRY","CHF,JPY,KRW,SEK,THB",0.0111894179266861,0.0111894179266861,0.0,-0.0088434114010041,-0.0088434114010041,1.0,0.0111894179266861,0.0,0.0111894179266861
2024-05-31,"BRL,COP,MXN,TRY,ZAR","CHF,JPY,KRW,SEK,THB",0.0017739702106423,0.0017339702106423,0.1,0.0097763351621217,0.0097763351621217,1.0,0.0017739702106423,3.999999999999989e-05,0.0017339702106423
2024-06-30,"BRL,COP,MXN,TRY,ZAR","CHF,JPY,KRW,SEK,THB",-0.0110284324894191,-0.0110284324894191,0.0,-0.0169962021685841,-0.0169962021685841,1.0,-0.0110284324894191,0.0,-0.0110284324894191
2024-07-31,"BRL,COP,MXN,TRY,ZAR","CHF,JPY,KRW,SEK,THB",-0.0035101732211881,-0.0035101732211881,0.0,0.0020859603443268,0.0020859603443268,1.0,-0.0035101732211881,0.0,-0.0035101732211881
2024-08-31,"BRL,COP,MXN,TRY,ZAR","CHF,JPY,KRW,SEK,THB",-0.0240910636372363,-0.0240910636372363,0.0,0.0274630366427063,0.0274630366427063,1.0,-0.0240910636372363,0.0,-0.0240910636372363
2024-09-30,"BRL,COP,MXN,TRY,ZAR","CHF,JPY,KRW,SEK,THB",0.0032969707767213,0.0032969707767213,0.0,0.0111417085869372,0.0111417085869372,1.0,0.0032969707767213,0.0,0.0032969707767213
2024-10-31,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",0.0116688746724198,0.0116288746724198,0.1,-0.0386144791922304,-0.0386144791922304,1.0,0.0116688746724198,4.0000000000000105e-05,0.0116288746724198
2024-11-30,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",0.0048522186072644,0.0048522186072644,0.0,-0.0147034409710597,-0.0147034409710597,0.0,0.0,0.0,0.0
2024-12-31,"BRL,COP,MXN,TRY,ZAR","CHF,JPY,KRW,SEK,THB",0.0091260547386681,0.0090860547386681,0.1,-0.0175980881451425,-0.0175980881451425,1.0,0.0091260547386681,4.0000000000000105e-05,0.0090860547386681
2025-01-31,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",0.0143774742532056,0.0143374742532056,0.1,0.0062329634523847,0.0062329634523847,0.0,0.0,0.0,0.0
2025-02-28,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",0.0025365212279057,0.0025365212279057,0.0,0.0051926500118272,0.0051926500118272,1.0,0.0025365212279057,0.0,0.0025365212279057
2025-03-31,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",-0.0096051956794297,-0.0096051956794297,0.0,0.0175345353623085,0.0175345353623085,1.0,-0.0096051956794297,0.0,-0.0096051956794297
2025-04-30,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",-0.0133955979681965,-0.0133955979681965,0.0,0.0246325891412523,0.0246325891412523,1.0,-0.0133955979681965,0.0,-0.0133955979681965
2025-05-31,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",0.0081422651608935,0.0081422651608935,0.0,0.0090681872238404,0.0090681872238404,1.0,0.0081422651608935,0.0,0.0081422651608935
2025-06-30,"BRL,COP,MXN,TRY,ZAR","CHF,EUR,JPY,SEK,THB",0.0072609543760781,0.0072609543760781,0.0,0.0147696726558681,0.0147696726558681,1.0,0.0072609543760781,0.0,0.0072609543760781
